id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
2834691,"Venice, Veneto, Italy",Cannaregio,3,$126.00,447,4.83
2841047,"Venice, Veneto, Italy",Lido,7,$139.00,163,4.64
2873890,"Venice, Veneto, Italy",San Polo,5,$179.00,426,4.89
2874520,"Lido, Veneto, Italy",Lido,4,$83.00,93,4.72
2884914,"Venice, Veneto, Italy",Cannaregio,6,$190.00,196,4.76
2903035,"Venice, Veneto, Italy",San Marco,3,$207.00,79,4.67
2910349,"Lido di Venezia, Veneto, Italy",Lido,5,$110.00,57,4.81
2911044,"Venice, ve, Italy",Dorsoduro,1,$63.00,147,4.8
2913664,,Castello,6,$258.00,155,4.73
2928351,"Venice, Veneto, Italy",Cannaregio,3,$115.00,243,4.73
2952728,"Venice, Veneto, Italy",Castello,6,$169.00,376,4.73
2975771,"Venice, Veneto, Italy",Castello,2,$175.00,5,4.6
2981202,"Venice, Veneto, Italy",Castello,4,$217.00,140,4.61
2984300,"Venice, Veneto, Italy",Cannaregio,2,$100.00,456,4.78
3002329,"Lido di Venezia, Venezia, Italy",Lido,5,$120.00,107,4.38
3003073,"Venice, Veneto, Italy",Castello,4,$258.00,15,4.87
3007237,"Venice, Veneto, Italy",Castello,3,$183.00,7,4.57
3007613,"Venice, Veneto, Italy",San Marco,2,$211.00,116,4.88
3017842,"Venice, Veneto, Italy",Castello,4,$239.00,448,4.97
3020830,"Venice, Veneto, Italy",Cannaregio,4,,14,4.21
3037526,,Castello,4,$225.00,53,4.91
3039530,"Venice, Veneto, Italy",Giudecca,4,$115.00,211,4.87
3043430,"Venice, Veneto, Italy",Cannaregio,4,$142.00,340,4.94
3044146,"Venice, Ve, Italy",Cannaregio,6,$575.00,127,4.92
3045735,"Venice, Veneto, Italy",Castello,2,$142.00,280,4.85
3046348,"Venice, Veneto, Italy",San Marco,2,$166.00,3,5.0
3054903,,Cannaregio,4,$141.00,252,4.72
3076142,"Venice, Veneto, Italy",Castello,4,$131.00,147,4.51
3086551,"Venice, Veneto, Italy",Castello,4,$133.00,231,4.76
3118010,,Lido,3,$128.00,4,5.0
3145276,"Venice, Veneto, Italy",San Polo,2,$155.00,490,4.93
