id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
669505,,Tricase,8,$200.00,9,4.78
670618,"Alberobello, Puglia, Italy, Italy",Alberobello,2,$62.00,0,
672324,,Corato,4,$85.00,2,3.5
672649,"Torre Canne, Apúlia, Italy",Fasano,4,$80.00,45,4.47
677994,"Bari, Apúlia, Italy",Bari,6,$65.00,21,4.65
680582,"Ostuni, Brindisi, Puglia, Italy",Ostuni,6,$491.00,10,5.0
681927,,San Vito dei Normanni,8,$250.00,10,4.9
1453841,"Bari, Apúlia, Italy",Bari,2,$110.00,59,4.6
1459654,,Gallipoli,5,$80.00,4,4.25
1465602,"Lecce, Apulia, Italy",Lecce,4,$90.00,81,4.93
1473519,"Ostuni, Apúlia, Italy",Ostuni,7,$200.00,6,4.33
1475154,"Ostuni, Apúlia, Italy",Ostuni,5,$200.00,6,4.67
1477927,"Leverano, Apúlia, Italy",Leverano,6,$66.00,10,5.0
1485330,"Brindisi, BR, Italy",Brindisi,3,,146,4.77
1485509,"Galatina, Apúlia, Italy",Galatina,3,$75.00,23,4.74
1490185,"Ostuni, Italia, Italy",Ostuni,3,$79.00,77,4.64
1491675,"Castro Marina, Salento, Italy",Castro,2,$170.00,0,
1130314,,Santa Cesarea Terme,6,$122.00,53,4.83
1132337,,Taviano,3,$100.00,0,
1132719,"Rivabella, Apúlia, Italy",Gallipoli,5,$48.00,10,4.7
1136192,,Miggiano,4,$96.00,0,
1149956,"Selva di Fasano, (Br), Italy",Fasano,4,$114.00,0,
1150558,,Noci,4,$130.00,5,4.6
1152276,,Noci,2,$128.00,168,4.93
1155695,,Polignano a Mare,2,$76.00,178,4.97
1160777,"San Gregorio, Puglia, Italy, Italy",Pat,4,$126.00,88,4.92
1162554,"Bari, Apúlia, Italy",Bari,5,$100.00,77,4.68
1163303,"Polignano a Mare, Puglia, Italy, Italy",Polignano a Mare,4,$271.00,25,4.8
682289,,Peschici,6,$54.00,20,4.68
685572,"Galatina, Apúlia, Italy",Galatina,2,$63.00,0,
688743,,Gallipoli,6,$70.00,23,4.61
692241,,Ostuni,4,$80.00,3,4.33
695728,"Gallipoli, Apúlia, Italy",Gallipoli,15,$70.00,40,4.6
697727,,Bari,2,$66.00,90,4.52
1657451,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,4,$62.00,104,4.76
1658713,"Otranto, Puglia, Italy, Italy",Otranto,16,"$3,000.00",0,
1164850,,Gallipoli,6,$200.00,0,
1169958,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,2,,115,4.83
1170018,"Polignano A Mare, Apúlia, Italy",Polignano a Mare,2,,142,4.75
1170429,"Otranto, LE, Italy",Otranto,5,$80.00,100,4.67
1172402,"Castellana Grotte, Province of Bari, Italy",Castellana Grotte,4,$240.00,21,4.81
1172552,"Monopoli, Province of Bari, Italy",Monopoli,6,$381.00,41,4.83
1174106,,Andrano,3,$46.00,2,5.0
1175724,,Peschici,2,,0,
1180291,"Spongano, Puglia, Italy, Italy",Spongano,6,$207.00,0,
1189717,,Locorotondo,7,$150.00,68,4.63
1492716,"Nardò, Apúlia, Italy",Nard,2,$42.00,9,3.78
1495648,"Tiggiano, Apúlia, Italy",Tiggiano,2,$84.00,6,5.0
1495709,"Matino, Apúlia, Italy",Matino,2,$31.00,41,4.56
1495857,"Matino, Apúlia, Italy",Matino,3,$26.00,23,4.22
1497513,"Polignano A Mare, Puglia, Italy, Italy",Polignano a Mare,2,$103.00,68,4.9
1500605,,Bari,2,$63.00,7,3.86
1500987,,Lecce,3,$75.00,3,4.67
