id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
616170237799306476,"Bergamo, Lombardia, Italy",Bergamo,7,$251.00,4,4.75
618059901511415598,,Almenno San Salvatore,3,$164.00,0,
618072488498744406,,Sarnico,6,$152.00,15,4.53
619938688990257693,,Bergamo,3,,0,
622183725063840118,,Tavernola Bergamasca,4,$129.00,30,4.83
623167183488140391,,Parzanica,4,$102.00,28,4.43
624440759803128373,,Selvino,9,$143.00,0,
625967685934200383,"Castro, Lombardia, Italy",Castro,4,$68.00,30,4.47
625984830694387229,,Pianico,8,$107.00,46,4.89
627140164745381980,"Tavernola Bergamasca, Lombardia, Italy",Tavernola Bergamasca,4,$135.00,35,4.91
629326677441312144,"Solto Collina, Lombardia, Italy",Solto Collina,6,$319.00,8,5.0
629326735752936789,"Solto Collina, Lombardia, Italy",Solto Collina,4,$175.00,27,4.93
629553780326494020,"Foppolo, Lombardia, Italy",Foppolo,6,$324.00,6,5.0
631751464186221621,,Lovere,2,,29,4.69
633130847055724397,"Roncola, Lombardia, Italy",Roncola,4,$117.00,27,4.89
633292557435346308,,Parzanica,3,$240.00,5,4.8
633620723890747049,"Branzi, Lombardia, Italy",Branzi,4,$176.00,23,5.0
633775783099019900,"Bergamo, Lombardia, Italy",Bergamo,5,$80.00,42,4.45
633803842488957686,"Bergamo, Lombardia, Italy",Bergamo,4,$76.00,40,4.58
636052687046865007,"Branzi, Lombardia, Italy",Branzi,6,$86.00,96,5.0
636074430706577908,"Bergamo, Lombardia, Italy",Bergamo,4,$49.00,309,4.63
637497536486379757,"Bergamo, Lombardia, Italy",Bergamo,4,$73.00,80,4.98
639805557891646647,,Serina,3,,0,
640387639945068132,"Lovere, Lombardia, Italy",Lovere,4,$158.00,35,4.94
640914500229819730,"Bergamo, Lombardia, Italy",Bergamo,2,$96.00,2,4.5
640929331494196222,,Bergamo,3,$99.00,4,4.25
640979965326552427,,Riva di Solto,4,$170.00,13,4.69
641121943738883488,,Bergamo,7,$69.00,82,4.95
641616238672504290,,Bergamo,2,$112.00,17,4.59
641616323893446644,,Bergamo,4,,1,3.0
643897058831200531,"Lizzola, Lombardia, Italy",Valbondione,6,$95.00,20,4.8
643970762126736359,,Oltre il Colle,12,$214.00,7,5.0
644009493174097199,,Bergamo,2,,3,4.67
645491863259469312,"Castro, Lombardia, Italy",Castro,4,$79.00,23,4.65
650487673109538883,"Bergamo, Lombardia, Italy",Bergamo,4,$112.00,10,4.9
650602453219781470,,Almenno San Salvatore,2,$105.00,2,5.0
650605604472133821,,Tavernola Bergamasca,4,$106.00,1,5.0
651178973040685850,,Bergamo,2,$84.00,0,
651295215246728500,"Bergamo, Lombardia, Italy",Bergamo,3,,139,4.68
652870558386760632,,Bergamo,2,$94.00,112,4.87
653311714704020019,,Selvino,3,,34,5.0
653999973569537884,,Bergamo,4,$126.00,43,4.72
654378434180995094,,Bergamo,6,$174.00,60,4.92
654864576426852568,,Rota d'Imagna,5,$132.00,48,5.0
654910109514426797,,Bergamo,4,$95.00,94,4.74
654928694241847127,,Lovere,4,$105.00,5,4.8
655634277152823577,"San Pellegrino Terme, Lombardy, Italy",San Pellegrino Terme,5,$73.00,87,4.97
656135869700187756,,Ranzanico,4,$110.00,8,4.5
656180449745018165,,Clusone,5,$97.00,2,5.0
657187950970831013,,Dossena,4,$128.00,14,4.86
657589513599620773,"Bergamo, Lombardia, Italy",Bergamo,4,$91.00,46,4.76
659769590259335471,"Foppolo, Lombardia, Italy",Foppolo,5,$72.00,9,5.0
659940424048764671,,Alzano Lombardo,5,$32.00,1,2.0
660450879466749392,"Bergamo, Lombardia, Italy",Bergamo,3,$62.00,63,4.87
660765077809445542,"Bergamo, Lombardia, Italy",Bergamo,4,$83.00,104,4.75
660873625191664711,,Bergamo,3,$73.00,0,
661287175106382430,,Rovetta,2,$75.00,28,4.86
662933855324506401,,Clusone,5,$70.00,4,4.75
664194676180565743,,Solto Collina,8,$180.00,0,
665050856175985636,,Bergamo,6,$138.00,5,5.0
666409525221931385,"Castione della Presolana, Lombardia, Italy",Castione della Presolana,4,,25,4.6
666503975757678887,,Castione della Presolana,3,$57.00,0,
666555816369098900,,Riva di Solto,4,$99.00,9,4.33
666720176849360347,,Torre de' Roveri,2,$70.00,1,5.0
667786409107383517,,Parzanica,4,$142.00,30,4.8
668544147205743832,"Valbondione, Lombardia, Italy",Valbondione,5,$88.00,21,4.95
669852430345238065,,San Pellegrino Terme,2,$950.00,20,4.95
669968158504517386,"Ranzanico, Lombardia, Italy",Ranzanico,4,,12,4.42
670710958000974000,,Bergamo,4,$120.00,20,4.95
670720113177908153,,Bergamo,4,$120.00,20,5.0
671069582835913082,,Torre de' Roveri,4,$80.00,1,5.0
671512515171317085,,Foppolo,6,$206.00,2,5.0
673090165630121566,,Bergamo,4,$156.00,3,5.0
