id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
932192,"Florence, Tuscany, Italy",Centro Storico,2,$194.00,123,4.93
933604,"Florence, Tuscany, Italy",Centro Storico,4,$115.00,91,4.52
933695,"Florence, Tuscany, Italy",Centro Storico,2,$145.00,217,4.57
935489,,Centro Storico,5,$130.00,372,4.56
936084,,Campo di Marte,4,$135.00,41,4.88
936624,"Florence, Tuscany, Italy",Centro Storico,3,$98.00,66,4.78
938911,"Florence, Tuscany, Italy",Centro Storico,8,$298.00,257,4.77
940779,"Florence, Tuscany, Italy",Centro Storico,5,$197.00,100,4.99
946536,"Florence, Tuscany, Italy",Centro Storico,3,$159.00,186,4.77
948526,"Florence, Tuscany, Italy",Centro Storico,5,$190.00,381,4.85
951207,"Florence, Tuscany, Italy",Campo di Marte,4,$136.00,29,4.38
954185,"Florence, Tuscany, Italy",Centro Storico,5,$204.00,199,4.74
954421,"Florence, Tuscany, Italy",Centro Storico,4,$105.00,29,4.83
955696,,Centro Storico,6,$202.00,294,4.91
957267,"Florence, Tuscany, Italy",Centro Storico,6,$514.00,479,4.85
959341,"Florence, Tuscany, Italy",Centro Storico,4,$122.00,19,4.89
960939,"Florence, Tuscany, Italy",Centro Storico,5,$122.00,489,4.86
964355,"Florence, Tuscany, Italy",Centro Storico,2,$57.00,97,4.83
965858,,Campo di Marte,2,$114.00,4,4.5
967238,,Centro Storico,2,$216.00,464,4.73
967481,,Centro Storico,4,$170.00,81,4.91
968726,"Florence, Tuscany, Italy",Centro Storico,2,$54.00,49,4.78
972326,,Centro Storico,2,$70.00,5,4.2
972668,,Centro Storico,4,$111.00,2,5.0
974560,"Florence, Tuscany, Italy",Centro Storico,4,$133.00,235,4.89
974817,,Centro Storico,8,$141.00,2,5.0
977277,"Florence, Tuscany, Italy",Centro Storico,4,$217.00,452,4.93
977369,"Florence, Tuscany, Italy",Centro Storico,2,$128.00,339,4.91
979819,,Centro Storico,5,$150.00,44,4.91
979828,"Florence, Tuscany, Italy",Centro Storico,4,$162.00,42,4.95
983366,,Centro Storico,7,,68,4.57
989148,"Florence, Tuscany, Italy",Centro Storico,4,$238.00,57,4.81
995028,,Centro Storico,2,$178.00,297,4.4
998704,,Rifredi,2,$59.00,27,4.81
1010958,"Florence, Tuscany, Italy",Centro Storico,2,$86.00,414,4.56
1012904,,Centro Storico,2,$80.00,29,4.5
1015270,"Florence, Tuscany, Italy",Gavinana Galluzzo,8,$236.00,54,4.63
1017656,"Florence, Tuscany, Italy",Centro Storico,4,$137.00,384,4.86
1023595,"Florence, Tuscany, Italy",Campo di Marte,8,$189.00,209,4.89
1029108,,Centro Storico,6,$180.00,261,4.94
1033613,"Florence, Tuscany, Italy",Centro Storico,3,$114.00,508,4.82
1035657,,Centro Storico,4,$84.00,14,4.79
1039378,,Isolotto Legnaia,4,$99.00,49,4.77
1057727,"Florence, Tuscany, Italy",Centro Storico,2,$153.00,177,4.34
1061854,"Florence, Tuscany, Italy",Centro Storico,4,$196.00,158,4.97
1063025,"Florence, Tuscany, Italy",Gavinana Galluzzo,2,$95.00,43,4.91
1066476,"Florence, Tuscany, Italy",Centro Storico,6,$287.00,82,4.59
1066651,,Centro Storico,4,$218.00,216,4.49
1079923,"Florence, Tuscany, Italy",Centro Storico,5,$133.00,238,4.92
