id,neighbourhood,neighbourhood_cleansed,accommodates,price,number_of_reviews,review_scores_rating
8425812,"Naples, Campania, Italy",San Lorenzo,7,$135.00,40,4.7
8450182,,San Ferdinando,4,,2,4.5
8502104,"Naples, Campania, Italy",San Giuseppe,5,$100.00,85,4.64
8545326,"Naples, Campania, Italy",Mercato,5,$87.00,300,4.8
8580379,"Naples, Campania, Italy",Vomero,4,$90.00,114,4.92
8582722,"Naples, Campania, Italy",San Ferdinando,3,$92.00,8,4.25
8592680,"Naples, Campania, Italy",San Ferdinando,4,,114,4.89
8612395,"Naples, Campania, Italy",Vomero,2,$199.00,1,5.0
8624661,"Naples, Campania, Italy",Vomero,3,$82.00,253,4.86
8682456,"Naples, Campania, Italy",Montecalvario,2,$100.00,45,4.87
8733826,"Naples, Campania, Italy",Avvocata,2,$47.00,90,4.92
8747545,"Naples, Campania, Italy",Stella,6,$117.00,14,5.0
8804171,"Naples, Campania, Italy",Chiaia,1,$68.00,0,
8804211,"Naples, Campania, Italy",Chiaia,2,$72.00,5,4.0
8813153,"Naples, Campania, Italy",Avvocata,4,$67.00,62,4.85
8858902,,Bagnoli,2,$56.00,21,4.76
8914646,,Vicaria,2,,167,4.2
8951206,"Naples, Campania, Italy",San Lorenzo,5,$100.00,237,4.91
8960068,"Naples, Campania, Italy",Pendino,2,$77.00,2,5.0
8970422,"Naples, napoli, Italy",Chiaia,5,$83.00,156,4.71
9010766,"Naples, Campania, Italy",San Carlo all'Arena,5,$53.00,47,4.34
9025647,"Naples, Campania, Italy",San Giuseppe,9,$390.00,117,4.85
9045064,"Naples, Campania, Italy",Avvocata,1,$47.00,53,4.96
9130422,"Naples, Campania, Italy",Montecalvario,4,$64.00,113,4.8
9180655,"Naples, Campania, Italy",Zona Industriale,2,$111.00,13,4.92
9180671,"Naples, Campania, Italy",San Lorenzo,2,$128.00,4,4.75
9211276,"Naples, Campania, Italy",Vomero,2,$71.00,12,5.0
9227945,,Vomero,10,$180.00,141,4.91
